cin,cout,title,deweyClass
"2009-01-23 10:40:00","2008-12-30 17:06:00","Learning Python",005.133
"2009-01-24 11:17:00","2008-12-16 17:50:00","Python in a nutshell",005.133
"2009-01-24 17:12:00","2009-01-03 16:38:00","Learning Python",005.133
"2009-01-25 13:40:00","2009-01-07 14:47:00","Learning Python",005.133
"2009-01-26 15:26:00","2008-12-16 17:50:00","Python in a nutshell",005.133
"2009-01-27 10:47:00","2009-01-03 16:38:00","Learning Python",005.133
"2009-01-27 22:04:00","2009-01-07 14:47:00","Learning Python",005.133
"2009-01-28 10:45:00","2009-01-07 14:47:00","Learning Python",005.133
"2009-01-28 13:16:00","2009-01-03 16:38:00","Learning Python",005.133
"2009-01-29 11:40:00","2009-01-17 10:59:00","Python power the comprehensive guide",005.133
"2009-01-29 16:56:00","2008-12-29 13:42:00","Learning Python",005.133
"2009-01-30 10:37:00","2008-12-29 13:42:00","Learning Python",005.133
"2009-01-30 17:31:00","2008-12-01 15:50:00","Python essential reference",005.133
"2009-01-30 17:35:00","2008-12-01 15:50:00","quick Python book",005.133
"2009-02-02 16:34:00","2009-01-12 17:39:00","Learning Python",005.133
"2009-02-03 11:02:00","2009-01-17 10:59:00","Python power the comprehensive guide",005.133
"2009-02-03 17:45:00","2009-01-20 17:45:00",Python,005.133
"2009-02-03 18:37:00","2009-01-20 17:45:00",Python,005.133
"2009-02-03 22:51:00","2008-12-01 15:50:00","quick Python book",005.133
"2009-02-04 11:11:00","2009-01-17 10:59:00","Python power the comprehensive guide",005.133
"2009-02-04 14:03:00","2009-01-13 15:30:00","Learning Python",005.133
"2009-02-04 14:16:00","2009-01-20 17:45:00",Python,005.133
"2009-02-05 16:23:00","2009-01-22 17:20:00","Python power the comprehensive guide",005.133
"2009-02-05 19:25:00","2009-01-13 15:30:00","Learning Python",005.133
"2009-02-06 11:46:00","2008-12-01 15:50:00","quick Python book",005.133
"2009-02-07 11:44:00","2009-01-13 15:30:00","Learning Python",005.133
"2009-02-12 15:50:00","2009-01-21 17:54:00",Python,005.133
"2009-02-12 22:21:00","2009-01-22 17:20:00","Python power the comprehensive guide",005.133
"2009-02-13 11:26:00","2009-01-22 17:20:00","Python power the comprehensive guide",005.133
"2009-02-14 13:20:00","2009-01-24 17:13:00",Python,005.133
"2009-02-17 13:08:00","2009-01-23 14:38:00",Python,005.133
"2009-02-17 18:00:00","2009-01-14 13:38:00","Python essential reference",005.133
"2009-02-18 19:26:00","2009-01-24 17:13:00",Python,005.133
"2009-02-19 11:37:00","2009-01-24 17:13:00",Python,005.133
"2009-02-19 17:51:00","2009-01-29 16:14:00","Learning Python",005.133
"2009-02-21 12:21:00","2008-12-16 17:50:00","Python in a nutshell",005.133
"2009-02-21 15:31:00","2009-02-06 17:45:00","quick Python book",005.133
"2009-02-23 12:57:00","2009-02-06 17:45:00","quick Python book",005.133
"2009-02-23 13:22:00","2008-12-16 17:50:00","Python in a nutshell",005.133
"2009-02-23 13:28:00","2009-01-29 16:14:00","Learning Python",005.133
"2009-02-23 19:29:00","2009-01-30 17:51:00","Learning Python",005.133
"2009-02-24 14:56:00","2009-01-29 16:14:00","Learning Python",005.133
"2009-02-27 11:22:00","2009-01-30 17:51:00","Learning Python",005.133
"2009-03-01 13:23:00","2009-02-09 13:23:00","Learning Python",005.133
"2009-03-03 21:36:00","2009-02-07 16:53:00","Learning Python",005.133
"2009-03-05 10:50:00","2009-02-07 16:53:00","Learning Python",005.133
"2009-03-05 11:24:00","2009-02-09 13:23:00","Learning Python",005.133
"2009-03-05 21:26:00","2009-02-22 13:04:00",Python,005.133
"2009-03-06 13:02:00","2009-02-09 17:32:00",Python,005.133
"2009-03-07 14:34:00","2009-02-14 12:21:00",Python,005.133
"2009-03-09 12:38:00","2009-02-22 13:04:00",Python,005.133
"2009-03-09 17:57:00","2009-02-18 14:06:00",Python,005.133
"2009-03-10 10:45:00","2009-02-14 12:21:00",Python,005.133
"2009-03-10 19:04:00","2009-02-28 11:21:00","Learning Python",005.133
"2009-03-11 15:27:00","2009-02-17 14:00:00","Python power the comprehensive guide",005.133
"2009-03-11 16:01:00","2009-02-18 14:06:00",Python,005.133
"2009-03-12 11:17:00","2009-02-18 12:30:00","Python power the comprehensive guide",005.133
"2009-03-12 11:39:00","2009-03-12 11:04:00",Python,005.133
"2009-03-12 13:01:00","2009-02-18 14:06:00",Python,005.133
"2009-03-12 20:41:00","2009-02-19 19:35:00","Learning Python",005.133
"2009-03-13 15:13:00","2009-02-17 13:46:00",Python,005.133
"2009-03-14 12:36:00","2009-02-19 19:35:00","Learning Python",005.133
"2009-03-14 17:54:00","2009-02-17 14:00:00","Python power the comprehensive guide",005.133
"2009-03-14 21:40:00","2009-02-28 11:21:00","Learning Python",005.133
"2009-03-16 12:58:00","2009-02-09 13:23:00","Learning Python",005.133
"2009-03-16 13:42:00","2009-02-28 11:21:00","Learning Python",005.133
"2009-03-16 14:38:00","2009-03-12 11:04:00",Python,005.133
"2009-03-17 09:53:00","2009-02-18 12:30:00","Python power the comprehensive guide",005.133
"2009-03-18 15:35:00","2009-02-25 14:14:00","quick Python book",005.133
"2009-03-18 18:57:00","2009-03-10 19:00:00",Python,005.133
"2009-03-18 19:47:00","2009-01-17 11:53:00","Python power the comprehensive guide",005.133
"2009-03-20 11:57:00","2009-03-10 19:00:00",Python,005.133
"2009-03-21 11:19:00","2009-02-25 14:14:00","quick Python book",005.133
"2009-03-21 16:35:00","2009-03-03 16:15:00","Learning Python",005.133
"2009-03-21 16:36:00","2009-02-28 14:48:00","Learning Python",005.133
"2009-03-21 16:36:00","2009-02-07 14:57:00","Python power the comprehensive guide",005.133
"2009-03-23 13:12:00","2009-02-25 14:14:00","quick Python book",005.133
"2009-03-23 19:55:00","2009-01-17 11:53:00","Python power the comprehensive guide",005.133
"2009-03-25 10:32:00","2009-03-03 16:15:00","Learning Python",005.133
"2009-03-26 11:23:00","2009-02-07 14:57:00","Python power the comprehensive guide",005.133
"2009-03-27 00:00:00","2009-01-21 17:33:00","Python essential reference",005.133
"2009-03-27 10:23:00","2009-01-23 14:38:00","Python in a nutshell",005.133
"2009-03-30 18:12:00","2009-01-30 17:41:00","Python essential reference",005.133
"2009-03-31 18:17:00","2009-03-05 13:03:00","Learning Python",005.133
"2009-04-01 12:23:00","2009-03-05 13:03:00","Learning Python",005.133
"2009-04-01 13:23:00","2009-03-15 15:48:00","Learning Python",005.133
"2009-04-02 10:34:00","2009-03-15 15:48:00","Learning Python",005.133
"2009-04-02 14:45:00","2009-03-25 15:52:00","quick Python book",005.133
"2009-04-02 18:44:00","2009-03-11 19:40:00",Python,005.133
"2009-04-04 17:36:00","2009-03-25 15:52:00","quick Python book",005.133
"2009-04-06 16:19:00","2009-01-23 14:38:00","Python in a nutshell",005.133
"2009-04-06 17:00:00","2009-03-26 19:53:00","Learning Python",005.133
"2009-04-06 19:12:00","2009-03-16 18:08:00","Learning Python",005.133
"2009-04-07 15:39:00","2009-01-23 14:38:00","Python in a nutshell",005.133
"2009-04-10 09:58:00","2009-03-14 17:24:00",Python,005.133
"2009-04-11 17:26:00","2009-03-24 17:31:00","Python essential reference",005.133
"2009-04-11 17:33:00","2009-03-25 19:49:00","Python in a nutshell",005.133
"2009-04-11 17:42:00","2009-03-21 17:00:00",Python,005.133
"2009-04-13 14:47:00","2009-03-25 19:49:00","Python in a nutshell",005.133
"2009-04-13 16:08:00","2009-03-21 17:00:00",Python,005.133
"2009-04-14 14:14:00","2009-03-16 18:08:00","Learning Python",005.133
"2009-04-16 17:21:00","2009-03-27 17:44:00","Python power the comprehensive guide",005.133
"2009-04-17 13:21:00","2009-03-27 17:44:00","Python power the comprehensive guide",005.133
"2009-04-18 12:59:00","2009-03-24 17:32:00","Python power the comprehensive guide",005.133
"2009-04-18 13:01:00","2009-03-24 17:32:00","Python power the comprehensive guide",005.133
"2009-04-18 15:20:00","2009-03-24 17:32:00","Python power the comprehensive guide",005.133
"2009-04-19 15:53:00","2009-03-29 14:38:00",Python,005.133
"2009-04-20 12:14:00","2009-03-24 17:32:00","Python power the comprehensive guide",005.133
"2009-04-20 19:41:00","2009-04-11 17:31:00","quick Python book",005.133
"2009-04-21 14:05:00","2009-04-11 17:31:00","quick Python book",005.133
"2009-04-23 16:42:00","2009-03-29 14:38:00",Python,005.133
"2009-04-24 11:14:00","2009-03-29 14:38:00",Python,005.133
"2009-04-25 12:47:00","2009-04-11 12:13:00",Python,005.133
"2009-04-25 13:40:00","2009-04-03 17:04:00","Learning Python",005.133
"2009-04-25 16:31:00","2009-03-24 17:31:00","Python essential reference",005.133
"2009-04-27 14:59:00","2009-03-24 17:31:00","Python essential reference",005.133
"2009-04-27 15:28:00","2009-04-17 17:07:00","Python power the comprehensive guide",005.133
"2009-04-28 12:11:00","2009-04-17 17:07:00","Python power the comprehensive guide",005.133
"2009-04-28 22:01:00","2009-04-11 12:13:00",Python,005.133
"2009-04-29 12:30:00","2009-04-03 17:04:00","Learning Python",005.133
"2009-04-29 22:54:00","2009-04-04 16:57:00","Learning Python",005.133
"2009-04-30 13:39:00","2009-04-11 12:13:00",Python,005.133
"2009-04-30 15:36:00","2009-04-11 17:31:00","Learning Python",005.133
"2009-05-01 20:03:00","2009-04-03 17:04:00","Learning Python",005.133
"2009-05-02 11:21:00","2009-04-03 17:04:00","Learning Python",005.133
"2009-05-03 13:41:00","2009-04-11 17:31:00","Learning Python",005.133
"2009-05-03 16:16:00","2009-04-10 11:23:00","Learning Python",005.133
"2009-05-04 22:05:00","2009-04-10 11:23:00","Learning Python",005.133
"2009-05-05 13:43:00","2009-04-10 11:23:00","Learning Python",005.133
"2009-05-05 19:15:00","2009-04-15 13:11:00",Python,005.133
"2009-05-06 16:01:00","2009-04-08 14:09:00","Python in a nutshell",005.133
"2009-05-06 18:40:00","2009-04-04 16:57:00","Learning Python",005.133
"2009-05-07 11:31:00","2009-04-08 14:09:00","Python in a nutshell",005.133
"2009-05-07 11:58:00","2009-04-04 16:57:00","Learning Python",005.133
"2009-05-07 13:38:00","2009-04-14 18:37:00","Learning Python",005.133
"2009-05-07 13:44:00","2009-04-14 18:37:00","Python in a nutshell",005.133
"2009-05-08 11:08:00","2009-04-14 18:37:00","Python in a nutshell",005.133
"2009-05-08 11:22:00","2009-04-14 18:37:00","Learning Python",005.133
"2009-05-08 15:32:00","2009-04-15 13:11:00",Python,005.133
"2009-05-09 14:17:00","2009-04-16 16:56:00",Python,005.133
"2009-05-11 15:28:00","2009-04-15 13:11:00",Python,005.133
"2009-05-12 13:43:00","2009-04-16 16:56:00",Python,005.133
"2009-05-12 17:48:00","2009-03-20 14:46:00","Python power the comprehensive guide",005.133
"2009-05-13 12:11:00","2009-04-16 16:56:00",Python,005.133
"2009-05-16 12:32:00","2009-04-25 16:21:00",Python,005.133
"2009-05-18 17:12:00","2009-04-29 18:41:00","Python essential reference",005.133
"2009-05-19 12:15:00","2009-04-04 16:57:00","Learning Python",005.133
"2009-05-19 12:19:00","2009-04-25 16:21:00",Python,005.133
"2009-05-19 13:23:00","2009-04-10 11:23:00","Learning Python",005.133
"2009-05-19 14:49:00","2009-03-19 18:09:00","Python power the comprehensive guide",005.133
"2009-05-20 11:25:00","2009-04-25 16:21:00",Python,005.133
"2009-05-20 11:25:00","2009-04-04 16:57:00","Learning Python",005.133
"2009-05-21 16:59:00","2009-03-19 18:09:00","Python power the comprehensive guide",005.133
"2009-05-22 10:28:00","2009-03-19 18:09:00","Python power the comprehensive guide",005.133
"2009-05-24 12:23:00","2009-04-15 13:11:00",Python,005.133
"2009-05-25 13:10:00","2009-04-16 16:56:00",Python,005.133
"2009-05-26 16:48:00","2009-03-30 18:15:00","Python essential reference",005.133
"2009-05-26 17:30:00","2009-04-16 16:56:00",Python,005.133
"2009-05-28 19:20:00","2009-05-02 16:57:00","Learning Python",005.133
"2009-05-30 11:33:00","2009-05-02 16:57:00","Learning Python",005.133
"2009-05-31 13:57:00","2009-05-12 17:18:00","Learning Python",005.133
"2009-06-01 10:51:00","2009-05-12 17:18:00","Python in a nutshell",005.133
"2009-06-01 16:42:00","2009-05-12 17:18:00","Learning Python",005.133
"2009-06-04 11:09:00","2009-04-11 14:57:00",Python,005.133
"2009-06-04 12:26:00","2009-05-02 16:57:00","Learning Python",005.133
"2009-06-04 19:09:00","2009-05-07 18:49:00",Python,005.133
"2009-06-04 19:28:00","2009-05-07 18:50:00","Python in a nutshell",005.133
"2009-06-04 19:28:00","2009-05-07 18:49:00","Learning Python",005.133
"2009-06-06 11:32:00","2009-05-07 18:49:00",Python,005.133
"2009-06-06 17:15:00","2009-05-07 18:49:00","Learning Python",005.133
"2009-06-12 12:37:00","2009-05-19 19:56:00","Learning Python",005.133
"2009-06-13 13:40:00","2009-05-27 12:00:00",Python,005.133
"2009-06-13 13:40:00","2009-05-27 12:00:00","Learning Python",005.133
"2009-06-15 12:18:00","2009-05-07 18:50:00","Python in a nutshell",005.133
"2009-06-15 18:56:00","2009-05-27 12:00:00","Learning Python",005.133
"2009-06-16 13:43:00","2009-05-07 18:50:00","Python in a nutshell",005.133
"2009-06-20 16:49:00","2009-05-30 14:10:00","Learning Python",005.133
"2009-06-21 16:09:00","2009-05-26 16:23:00",Python,005.133
"2009-06-22 11:54:00","2009-05-27 12:00:00",Python,005.133
"2009-06-23 10:08:00","2009-04-29 18:41:00","Python essential reference",005.133
"2009-06-23 11:07:00","2009-05-27 12:00:00",Python,005.133
"2009-06-24 20:03:00","2009-05-30 14:10:00","Learning Python",005.133
"2009-06-26 15:45:00","2009-06-05 13:39:00","Practical programming an introduction to computer science using Python",005.1
"2009-06-27 12:50:00","2009-06-06 11:35:00","Python in a nutshell",005.133
"2009-06-27 20:04:00","2009-06-23 17:17:00","Practical programming an introduction to computer science using Python",005.1
"2009-06-29 17:14:00","2009-06-23 17:17:00","Practical programming an introduction to computer science using Python",005.1
"2009-06-29 18:55:00","2009-06-05 13:39:00","Practical programming an introduction to computer science using Python",005.1
"2009-06-30 11:20:00","2009-06-07 13:13:00","Python power the comprehensive guide",005.133
"2009-06-30 18:36:00","2009-06-27 16:17:00","Python essential reference",005.133
"2009-06-30 19:15:00","2009-06-07 15:15:00","Python power the comprehensive guide",005.133
"2009-06-30 23:10:00","2009-06-06 11:35:00","Python in a nutshell",005.133
"2009-07-01 19:20:00","2009-06-05 13:39:00","Practical programming an introduction to computer science using Python",005.1
"2009-07-02 10:40:00","2009-06-06 11:35:00","Python in a nutshell",005.133
"2009-07-02 17:09:00","2009-06-03 19:25:00",Python,005.133
"2009-07-02 17:39:00","2009-06-07 15:15:00","Python power the comprehensive guide",005.133
"2009-07-03 14:39:00","2009-06-21 13:34:00","quick Python book",005.133
"2009-07-03 15:24:00","2009-06-13 10:04:00","Python power the comprehensive guide",005.133
"2009-07-03 16:38:00","2009-06-14 14:10:00","Python essential reference",005.133
"2009-07-03 21:31:00","2009-05-26 16:23:00",Python,005.133
"2009-07-06 10:34:00","2009-05-26 16:23:00",Python,005.133
"2009-07-06 14:23:00","2009-06-15 14:36:00","Learning Python",005.133
"2009-07-06 16:56:00","2009-06-03 19:25:00","Learning Python",005.133
"2009-07-06 17:42:00","2009-06-29 17:38:00","Learning Python",005.133
"2009-07-06 18:38:00","2009-06-20 15:57:00","Practical programming an introduction to computer science using Python",005.1
"2009-07-07 10:07:00","2009-06-03 19:25:00","Learning Python",005.133
"2009-07-07 19:06:00","2009-06-16 13:46:00","Practical programming an introduction to computer science using Python",005.1
"2009-07-08 11:16:00","2009-06-16 13:46:00","Practical programming an introduction to computer science using Python",005.1
"2009-07-08 13:27:00","2009-06-17 18:19:00",Python,005.133
"2009-07-10 10:27:00","2009-06-15 14:36:00","Learning Python",005.133
"2009-07-11 10:42:00","2009-06-15 14:36:00","Learning Python",005.133
"2009-07-11 11:36:00","2009-06-20 15:57:00","Practical programming an introduction to computer science using Python",005.1
"2009-07-11 14:41:00","2009-07-05 15:43:00","Python power the comprehensive guide",005.133
"2009-07-11 17:20:00","2009-06-27 16:17:00",Python,005.133
"2009-07-11 21:08:00","2009-06-23 17:17:00","Practical programming an introduction to computer science using Python",005.1
"2009-07-12 11:51:00","2009-06-20 13:20:00","Practical programming an introduction to computer science using Python",005.1
"2009-07-12 15:01:00","2009-06-21 13:34:00","Practical programming an introduction to computer science using Python",005.1
"2009-07-13 15:01:00","2009-07-05 15:43:00","Python power the comprehensive guide",005.133
"2009-07-13 16:01:00","2009-06-23 17:17:00","Practical programming an introduction to computer science using Python",005.1
"2009-07-13 16:40:00","2009-06-17 18:19:00",Python,005.133
"2009-07-14 15:36:00","2009-06-27 16:17:00",Python,005.133
"2009-07-14 16:42:00","2009-06-29 17:38:00","Learning Python",005.133
"2009-07-15 11:12:00","2009-06-20 12:57:00","Practical programming an introduction to computer science using Python",005.1
"2009-07-15 11:59:00","2009-06-17 11:01:00","Python in a nutshell",005.133
"2009-07-15 13:31:00","2009-06-29 17:38:00","Learning Python",005.133
"2009-07-16 13:47:00","2009-06-22 14:05:00","Learning Python",005.133
"2009-07-16 13:47:00","2009-07-01 12:16:00","Python power the comprehensive guide",005.133
"2009-07-16 20:00:00","2009-06-20 13:20:00","Practical programming an introduction to computer science using Python",005.1
"2009-07-17 17:53:00","2009-07-11 17:11:00","Learning Python",005.133
"2009-07-18 10:25:00","2009-06-20 13:20:00","Practical programming an introduction to computer science using Python",005.1
"2009-07-18 11:18:00","2009-07-14 15:50:00","Learning Python",005.133
"2009-07-18 14:05:00","2009-06-21 13:34:00","quick Python book",005.133
"2009-07-18 17:32:00","2009-06-06 16:20:00",Python,005.133
"2009-07-19 21:51:00","2009-06-21 13:34:00","Practical programming an introduction to computer science using Python",005.1
"2009-07-20 13:30:00","2009-06-21 13:34:00","Practical programming an introduction to computer science using Python",005.1
"2009-07-20 19:54:00","2009-05-30 12:22:00","Python power the comprehensive guide",005.133
"2009-07-21 11:36:00","2009-07-11 17:11:00","Learning Python",005.133
"2009-07-21 18:57:00","2009-06-06 16:20:00",Python,005.133
"2009-07-22 10:39:00","2009-06-06 16:20:00",Python,005.133
"2009-07-22 11:27:00","2009-07-11 17:11:00","Learning Python",005.133
"2009-07-23 12:33:00","2009-07-02 15:54:00","Python in a nutshell",005.133
"2009-07-23 22:00:00","2009-05-30 12:22:00","Python power the comprehensive guide",005.133
"2009-07-24 10:10:00","2009-05-30 12:22:00","Python power the comprehensive guide",005.133
"2009-07-24 14:56:00","2009-07-03 23:22:00","Python power the comprehensive guide",005.133
"2009-07-25 10:47:00","2009-07-03 23:22:00","Python power the comprehensive guide",005.133
"2009-07-25 13:20:00","2009-07-05 15:43:00",Python,005.133
"2009-07-26 14:21:00","2009-07-02 15:54:00","Python in a nutshell",005.133
"2009-07-26 18:14:00","2009-06-20 15:57:00","Practical programming an introduction to computer science using Python",005.1
"2009-07-27 09:41:00","2009-06-20 15:57:00","Practical programming an introduction to computer science using Python",005.1
"2009-07-27 11:34:00","2009-07-22 10:27:00","Learning Python",005.133
"2009-07-27 11:44:00","2009-07-05 15:43:00",Python,005.133
"2009-07-27 15:15:00","2009-07-02 15:54:00","Python in a nutshell",005.133
"2009-07-27 18:53:00","2009-07-03 17:06:00","Practical programming an introduction to computer science using Python",005.1
"2009-07-28 13:09:00","2009-07-22 10:27:00","Learning Python",005.133
"2009-07-28 14:48:00","2009-07-20 13:45:00","quick Python book",005.133
"2009-07-28 17:45:00","2009-07-23 14:36:00",Python,005.133
"2009-07-29 10:44:00","2009-07-03 17:06:00","Practical programming an introduction to computer science using Python",005.1
"2009-07-31 11:54:00","2009-06-20 13:20:00","Practical programming an introduction to computer science using Python",005.1
"2009-07-31 13:58:00","2009-07-12 15:58:00",Python,005.133
"2009-07-31 14:07:00","2009-07-23 14:36:00",Python,005.133
"2009-08-01 10:43:00","2009-07-23 14:36:00",Python,005.133
"2009-08-01 17:17:00","2009-07-11 17:14:00","Learning Python",005.133
"2009-08-01 17:20:00","2009-08-01 15:45:00","Python essential reference",005.133
"2009-08-04 15:15:00","2009-07-12 15:58:00",Python,005.133
"2009-08-04 17:26:00","2009-07-18 14:50:00","Practical programming an introduction to computer science using Python",005.1
"2009-08-04 19:34:00","2009-07-09 11:46:00","Practical programming an introduction to computer science using Python",005.1
"2009-08-05 13:46:00","2009-07-13 16:51:00","Python power the comprehensive guide",005.133
"2009-08-06 10:09:00","2009-07-09 11:46:00","Practical programming an introduction to computer science using Python",005.1
"2009-08-06 10:57:00","2009-07-11 17:14:00","Learning Python",005.133
"2009-08-06 15:23:00","2009-07-18 14:50:00","Practical programming an introduction to computer science using Python",005.1
"2009-08-06 17:38:00","2009-07-28 13:53:00",Python,005.133
"2009-08-07 09:39:00","2009-07-13 16:51:00","Python power the comprehensive guide",005.133
"2009-08-07 11:00:00","2009-07-18 14:50:00","Practical programming an introduction to computer science using Python",005.1
"2009-08-08 21:52:00","2009-07-02 15:54:00","Python in a nutshell",005.133
"2009-08-10 10:07:00","2009-07-02 15:54:00","Python in a nutshell",005.133
"2009-08-10 11:10:00","2009-07-20 13:45:00","Learning Python",005.133
"2009-08-10 13:26:00","2009-07-13 16:51:00","Python power the comprehensive guide",005.133
"2009-08-11 12:10:00","2009-07-20 13:45:00","Learning Python",005.133
"2009-08-12 10:04:00","2009-07-21 10:08:00","Python power the comprehensive guide",005.133
"2009-08-12 22:20:00","2009-07-06 19:51:00","Learning Python",005.133
"2009-08-13 15:23:00","2009-07-24 11:33:00","Learning Python",005.133
"2009-08-14 11:32:00","2009-07-06 19:51:00","Learning Python",005.133
"2009-08-15 13:55:00","2009-08-08 13:41:00",Python,005.133
"2009-08-15 15:03:00","2009-08-01 13:21:00",Python,005.133
"2009-08-17 12:41:00","2009-08-08 13:41:00",Python,005.133
"2009-08-18 19:00:00","2009-07-27 14:12:00","Practical programming an introduction to computer science using Python",005.1
"2009-08-20 14:05:00","2009-08-01 13:21:00",Python,005.133
"2009-08-20 15:08:00","2009-07-24 15:27:00","Python power the comprehensive guide",005.133
"2009-08-20 15:44:00","2009-07-17 10:17:00",Python,005.133
"2009-08-21 09:39:00","2009-07-17 10:17:00",Python,005.133
"2009-08-21 11:38:00","2009-07-31 12:28:00","Practical programming an introduction to computer science using Python",005.1
"2009-08-21 13:16:00","2009-07-28 17:30:00","Learning Python",005.133
"2009-08-21 15:52:00","2009-07-31 16:25:00","Practical programming an introduction to computer science using Python",005.1
"2009-08-22 11:22:00","2009-08-15 11:15:00","Python in a nutshell",005.133
"2009-08-22 12:01:00","2009-07-27 14:12:00","Practical programming an introduction to computer science using Python",005.1
"2009-08-22 12:31:00","2009-08-01 15:45:00","quick Python book",005.133
"2009-08-22 14:07:00","2009-08-15 13:57:00","Python power the comprehensive guide",005.133
"2009-08-24 15:11:00","2009-07-27 14:12:00","Practical programming an introduction to computer science using Python",005.1
"2009-08-24 15:34:00","2009-07-28 17:30:00","Learning Python",005.133
"2009-08-24 19:39:00","2009-08-15 11:15:00","Python in a nutshell",005.133
"2009-08-25 11:00:00","2009-08-01 15:45:00","quick Python book",005.133
"2009-08-25 13:32:00","2009-07-31 16:25:00","Practical programming an introduction to computer science using Python",005.1
"2009-08-26 10:36:00","2009-08-01 15:45:00","quick Python book",005.133
"2009-08-26 14:59:00","2009-08-15 11:15:00","Python in a nutshell",005.133
"2009-08-27 11:59:00","2009-08-02 13:16:00","Practical programming an introduction to computer science using Python",005.1
"2009-08-30 17:48:00","2009-06-27 16:17:00","Python essential reference",005.133
"2009-09-08 18:40:00","2009-06-09 16:00:00","Practical programming an introduction to computer science using Python",005.1
"2009-09-09 10:54:00","2009-07-31 11:48:00","Python power the comprehensive guide",005.133
"2009-09-09 11:34:00","2009-06-27 16:17:00","Python essential reference",005.133
"2009-09-10 11:10:00","2009-07-20 18:40:00","Practical programming an introduction to computer science using Python",005.1
"2009-09-10 11:56:00","2009-07-13 16:51:00",Python,005.133
"2009-09-12 11:37:00","2009-07-31 11:48:00","Python power the comprehensive guide",005.133
"2009-09-12 19:02:00","2009-06-09 16:00:00","Practical programming an introduction to computer science using Python",005.1
"2009-09-13 13:16:00","2009-08-22 11:23:00",Python,005.133
"2009-09-13 15:17:00","2009-08-27 15:30:00","Practical programming an introduction to computer science using Python",005.1
"2009-09-14 13:22:00","2009-08-24 13:36:00",Python,005.133
"2009-09-14 13:22:00","2009-08-24 13:36:00","Python power the comprehensive guide",005.133
"2009-09-14 14:38:00","2009-07-31 11:48:00","Python power the comprehensive guide",005.133
"2009-09-14 19:02:00","2009-08-24 17:06:00","Learning Python",005.133
"2009-09-14 19:04:00","2009-08-22 11:23:00",Python,005.133
"2009-09-15 10:29:00","2009-08-02 13:16:00","Practical programming an introduction to computer science using Python",005.1
"2009-09-15 13:11:00","2009-08-06 13:42:00","Practical programming an introduction to computer science using Python",005.1
"2009-09-15 17:11:00","2009-08-22 11:23:00",Python,005.133
"2009-09-16 13:34:00","2009-08-27 15:30:00","Practical programming an introduction to computer science using Python",005.1
"2009-09-16 14:09:00","2009-08-02 13:16:00","Practical programming an introduction to computer science using Python",005.1
"2009-09-17 11:35:00","2009-08-06 13:42:00","Practical programming an introduction to computer science using Python",005.1
"2009-09-18 22:12:00","2009-08-24 17:06:00","Learning Python",005.133
"2009-09-19 13:13:00","2009-08-15 15:58:00",Python,005.133
"2009-09-20 16:42:00","2009-08-30 12:59:00","Practical programming an introduction to computer science using Python",005.1
"2009-09-22 12:46:00","2009-08-24 17:06:00","Learning Python",005.133
"2009-09-22 14:12:00","2009-08-28 15:01:00","Python power the comprehensive guide",005.133
"2009-09-22 23:11:00","2009-08-11 23:28:00","Python power the comprehensive guide",005.133
"2009-09-23 14:55:00","2009-08-28 15:01:00","Python power the comprehensive guide",005.133
"2009-09-23 18:09:00","2009-08-10 17:48:00","Practical programming an introduction to computer science using Python",005.1
"2009-09-24 11:05:00","2009-08-11 23:28:00","Python power the comprehensive guide",005.133
"2009-09-24 13:22:00","2009-08-10 17:48:00","Practical programming an introduction to computer science using Python",005.1
"2009-09-24 14:15:00","2009-08-30 12:59:00","Practical programming an introduction to computer science using Python",005.1
"2009-09-25 11:04:00","2009-08-30 12:59:00","Practical programming an introduction to computer science using Python",005.1
"2009-09-26 11:15:00","2009-08-22 14:14:00","Learning Python",005.133
"2009-09-26 15:01:00","2009-08-15 17:46:00","Learning Python",005.133
